Date,GEO,value,Age,Sex,Characteristics
2019-04-27,Newfoundland and Labrador,60,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,Newfoundland and Labrador,35,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,Newfoundland and Labrador,30,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,Newfoundland and Labrador,35,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,Newfoundland and Labrador,15,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,Newfoundland and Labrador,25,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,Prince Edward Island,30,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,Prince Edward Island,15,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,Prince Edward Island,10,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,Prince Edward Island,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,Prince Edward Island,15,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,Prince Edward Island,5,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,Prince Edward Island,0,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,Prince Edward Island,15,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,Prince Edward Island,5,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,Prince Edward Island,10,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,Nova Scotia,180,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,Nova Scotia,80,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,Nova Scotia,95,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,Nova Scotia,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,Nova Scotia,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,Nova Scotia,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,Nova Scotia,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,Nova Scotia,15,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,Nova Scotia,15,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,Nova Scotia,95,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,Nova Scotia,50,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,Nova Scotia,45,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,Nova Scotia,55,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,Nova Scotia,20,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,Nova Scotia,35,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,New Brunswick,170,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,New Brunswick,85,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,New Brunswick,80,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,New Brunswick,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,New Brunswick,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,New Brunswick,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,New Brunswick,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,New Brunswick,15,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,New Brunswick,5,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,New Brunswick,70,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,New Brunswick,40,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,New Brunswick,35,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,New Brunswick,70,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,New Brunswick,30,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,New Brunswick,40,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,Quebec,1290,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,Quebec,620,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,Quebec,665,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,Quebec,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,Quebec,25,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,Quebec,15,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,Quebec,155,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,Quebec,95,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,Quebec,65,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,Quebec,610,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,Quebec,335,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,Quebec,275,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,Quebec,480,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,Quebec,170,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,Quebec,315,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,Ontario,2020,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,Ontario,1010,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,Ontario,1010,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,Ontario,90,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,Ontario,55,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,Ontario,30,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,Ontario,285,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,Ontario,180,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,Ontario,100,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,Ontario,830,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,Ontario,450,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,Ontario,375,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,Ontario,815,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,Ontario,320,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,Ontario,500,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,Manitoba,225,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,Manitoba,120,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,Manitoba,105,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,Manitoba,20,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,Manitoba,15,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,Manitoba,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,Manitoba,35,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,Manitoba,20,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,Manitoba,10,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,Manitoba,95,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,Manitoba,55,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,Manitoba,40,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,Manitoba,80,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,Manitoba,25,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,Manitoba,50,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,Saskatchewan,165,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,Saskatchewan,80,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,Saskatchewan,85,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,Saskatchewan,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,Saskatchewan,5,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,Saskatchewan,5,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,Saskatchewan,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,Saskatchewan,15,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,Saskatchewan,15,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,Saskatchewan,60,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,Saskatchewan,25,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,Saskatchewan,30,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,Saskatchewan,75,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,Saskatchewan,30,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,Saskatchewan,40,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,Alberta,500,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,Alberta,255,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,Alberta,245,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,Alberta,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,Alberta,35,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,Alberta,10,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,Alberta,95,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,Alberta,50,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,Alberta,40,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,Alberta,185,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,Alberta,90,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,Alberta,95,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,Alberta,180,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,Alberta,85,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,Alberta,95,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,British Columbia,730,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,British Columbia,380,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,British Columbia,355,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,British Columbia,35,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,British Columbia,25,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,British Columbia,15,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,British Columbia,90,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,British Columbia,60,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,British Columbia,25,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,British Columbia,300,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,British Columbia,160,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,British Columbia,145,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,British Columbia,305,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,British Columbia,130,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,British Columbia,170,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,Yukon,,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,Yukon,,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 85 years and over",Males,Number of deaths
2019-04-27,Yukon,,"Age at time of death, 85 years and over",Females,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, all ages",Both sexes,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, all ages",Males,Number of deaths
2019-04-27,Northwest Territories,5,"Age at time of death, all ages",Females,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, 0 to 44 years",Males,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, 0 to 44 years",Females,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, 45 to 64 years",Males,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, 45 to 64 years",Females,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, 65 to 84 years",Males,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, 65 to 84 years",Females,Number of deaths
2019-04-27,Northwest Territories,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
