Date,GEO,value,Age,Sex,Characteristics
2018-07-21,Alberta,180,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-21,Alberta,125,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-21,British Columbia,725,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-21,British Columbia,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-21,British Columbia,125,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-21,British Columbia,290,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-21,British Columbia,260,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-21,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-21,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-21,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-21,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-21,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-21,Northwest Territories,0,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-21,Northwest Territories,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-21,Northwest Territories,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-21,Northwest Territories,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-21,Northwest Territories,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-21,Nunavut,5,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-21,Nunavut,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-21,Nunavut,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-21,Nunavut,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-21,Nunavut,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Canada,4960,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Canada,260,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Canada,775,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Canada,2175,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Canada,1760,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Newfoundland and Labrador,90,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Newfoundland and Labrador,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Newfoundland and Labrador,10,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Newfoundland and Labrador,50,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Newfoundland and Labrador,30,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Prince Edward Island,20,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Prince Edward Island,5,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Prince Edward Island,5,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Prince Edward Island,5,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Nova Scotia,170,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Nova Scotia,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Nova Scotia,35,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Nova Scotia,85,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Nova Scotia,50,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,New Brunswick,115,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,New Brunswick,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,New Brunswick,15,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,New Brunswick,45,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,New Brunswick,50,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Quebec,1160,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Quebec,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Quebec,145,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Quebec,540,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Quebec,425,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Ontario,1875,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Ontario,80,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Ontario,270,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Ontario,835,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Ontario,690,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Manitoba,190,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Manitoba,25,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Manitoba,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Manitoba,75,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Manitoba,70,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Saskatchewan,160,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Saskatchewan,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Saskatchewan,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Saskatchewan,55,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Saskatchewan,70,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Alberta,465,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Alberta,40,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Alberta,105,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Alberta,185,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Alberta,135,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,British Columbia,710,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,British Columbia,50,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,British Columbia,120,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,British Columbia,300,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,British Columbia,240,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Northwest Territories,0,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Northwest Territories,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Northwest Territories,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Northwest Territories,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Northwest Territories,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-07-28,Nunavut,5,"Age at time of death, all ages",Both sexes,Number of deaths
2018-07-28,Nunavut,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-07-28,Nunavut,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-07-28,Nunavut,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-07-28,Nunavut,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Canada,4980,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Canada,275,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Canada,800,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Canada,2100,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Canada,1810,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Newfoundland and Labrador,100,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Newfoundland and Labrador,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Newfoundland and Labrador,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Newfoundland and Labrador,45,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Newfoundland and Labrador,25,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Prince Edward Island,25,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Prince Edward Island,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Prince Edward Island,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Prince Edward Island,15,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Prince Edward Island,5,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Nova Scotia,155,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Nova Scotia,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Nova Scotia,30,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Nova Scotia,80,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Nova Scotia,45,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,New Brunswick,140,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,New Brunswick,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,New Brunswick,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,New Brunswick,60,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,New Brunswick,55,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Quebec,1225,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Quebec,55,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Quebec,185,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Quebec,530,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Quebec,455,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Ontario,1850,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Ontario,95,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Ontario,285,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Ontario,785,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Ontario,680,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Manitoba,170,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Manitoba,5,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Manitoba,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Manitoba,65,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Manitoba,75,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Saskatchewan,180,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Saskatchewan,15,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Saskatchewan,25,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Saskatchewan,70,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Saskatchewan,65,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Alberta,450,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Alberta,35,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Alberta,90,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Alberta,185,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Alberta,140,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,British Columbia,690,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,British Columbia,50,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,British Columbia,120,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,British Columbia,265,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,British Columbia,260,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Yukon,,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Yukon,,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Yukon,,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Yukon,,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Yukon,,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Northwest Territories,0,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Northwest Territories,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Northwest Territories,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Northwest Territories,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Northwest Territories,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-04,Nunavut,5,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-04,Nunavut,0,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-04,Nunavut,0,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-04,Nunavut,0,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-04,Nunavut,0,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-11,Canada,4975,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-11,Canada,285,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-11,Canada,780,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
2018-08-11,Canada,2140,"Age at time of death, 65 to 84 years",Both sexes,Number of deaths
2018-08-11,Canada,1765,"Age at time of death, 85 years and over",Both sexes,Number of deaths
2018-08-11,Newfoundland and Labrador,105,"Age at time of death, all ages",Both sexes,Number of deaths
2018-08-11,Newfoundland and Labrador,10,"Age at time of death, 0 to 44 years",Both sexes,Number of deaths
2018-08-11,Newfoundland and Labrador,20,"Age at time of death, 45 to 64 years",Both sexes,Number of deaths
